id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,subset_category,image_path
40532,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Women Silver Dial Watch,Watches,data/subset/Watches/40532.jpg
8895,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Bling Black Shirts,Shirts,data/subset/Shirts/8895.jpg
59222,Women,Accessories,Watches,Watches,Maroon,Winter,2016.0,Casual,Titan Women Maroon Watch,Watches,data/subset/Watches/59222.jpg
33846,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Future Cat Black Shoes,Casual Shoes,data/subset/Casual Shoes/33846.jpg
58271,Women,Accessories,Bags,Handbags,Beige,Fall,2012.0,Casual,Baggit Women Beige Handbag,Handbags,data/subset/Handbags/58271.jpg
35794,Women,Footwear,Shoes,Heels,Black,Summer,2012.0,Casual,Enroute Women Black Wedges,Heels,data/subset/Heels/35794.jpg
17768,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Buckaroo Men New Amanda Brown Casual Shoe,Casual Shoes,data/subset/Casual Shoes/17768.jpg
47547,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Portia Women Silver Flats,Heels,data/subset/Heels/47547.jpg
40308,Unisex,Footwear,Sandal,Sandals,Green,Winter,2013.0,Casual,Warner Bros Kids Green sandals,Sandals,data/subset/Sandals/40308.jpg
56681,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Men Black Dial Chronograph Watch,Watches,data/subset/Watches/56681.jpg
49567,Women,Accessories,Bags,Handbags,Black,Summer,2015.0,Casual,Spice Art Women Black Handbag,Handbags,data/subset/Handbags/49567.jpg
11616,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Solid Green Kurtas,Kurtas,data/subset/Kurtas/11616.jpg
10993,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Inkfruit Men Tea Kwon Do Grey Tshirts,Tshirts,data/subset/Tshirts/10993.jpg
50758,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Sandals,data/subset/Sandals/50758.jpg
10229,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Hths Black Handbags,Handbags,data/subset/Handbags/10229.jpg
47423,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Baggit Women Pink Bag,Handbags,data/subset/Handbags/47423.jpg
5874,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,Puma Womens Thrill Black handbag,Handbags,data/subset/Handbags/5874.jpg
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,Handbags,data/subset/Handbags/49559.jpg
25826,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Diva Women Printed Brown Kurta,Kurtas,data/subset/Kurtas/25826.jpg
13273,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Inc 5 Women Casual Gold Heels,Heels,data/subset/Heels/13273.jpg
22356,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,John Players Men Solid White Shirt,Shirts,data/subset/Shirts/22356.jpg
36815,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Olive Vishudh Kurta,Kurtas,data/subset/Kurtas/36815.jpg
22744,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,BIBA Women Solid Navy Blue Green Kurta,Kurtas,data/subset/Kurtas/22744.jpg
24190,Unisex,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Converse Unisex Chuck Taylor White Casual Shoes,Casual Shoes,data/subset/Casual Shoes/24190.jpg
22011,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,Handbags,data/subset/Handbags/22011.jpg
55595,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Peter England Men Brown Check Shirt,Shirts,data/subset/Shirts/55595.jpg
43945,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Catwalk Women Brown Heels,Heels,data/subset/Heels/43945.jpg
19900,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Hermes Black Sandal,Sandals,data/subset/Sandals/19900.jpg
47305,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,Handbags,data/subset/Handbags/47305.jpg
13487,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts,Shirts,data/subset/Shirts/13487.jpg
42218,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Printed Top,Tops,data/subset/Tops/42218.jpg
49584,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,Heels,data/subset/Heels/49584.jpg
54017,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,Handbags,data/subset/Handbags/54017.jpg
47232,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Franco Leone Men Brown Sandals,Sandals,data/subset/Sandals/47232.jpg
33092,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,Heels,data/subset/Heels/33092.jpg
15367,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals,Sandals,data/subset/Sandals/15367.jpg
30259,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2018.0,Casual,Red Tape Men Navy Blue Shoes,Casual Shoes,data/subset/Casual Shoes/30259.jpg
3489,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2011.0,Casual,ADIDAS Men's Jawpaw Blue Shoe,Casual Shoes,data/subset/Casual Shoes/3489.jpg
14550,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Floral Print White Kurta,Kurtas,data/subset/Kurtas/14550.jpg
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Arrow Men Blue Striped Shirt,Shirts,data/subset/Shirts/33241.jpg
52659,Women,Accessories,Bags,Handbags,Cream,Summer,2012.0,Casual,Mod'acc Women Blue & Cream Handbag,Handbags,data/subset/Handbags/52659.jpg
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,Elle Women Green Essentials Top,Tops,data/subset/Tops/57107.jpg
14368,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Casual Black Flats,Heels,data/subset/Heels/14368.jpg
9212,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Apex Black Floaters,Sandals,data/subset/Sandals/9212.jpg
41676,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Heels,Heels,data/subset/Heels/41676.jpg
5706,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Camaro Black Shoe,Casual Shoes,data/subset/Casual Shoes/5706.jpg
48081,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,French Connection Men Red T-shirt,Tshirts,data/subset/Tshirts/48081.jpg
57247,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Murcia Women Maroon Handbag,Handbags,data/subset/Handbags/57247.jpg
59050,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Carlton London Women Red & Black Heels,Heels,data/subset/Heels/59050.jpg
48090,Women,Apparel,Topwear,Tops,Olive,Summer,2012.0,Casual,French Connection Women Olive Top,Tops,data/subset/Tops/48090.jpg
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Casual Shoes,data/subset/Casual Shoes/30233.jpg
16239,Unisex,Footwear,Sandal,Sandals,Pink,Fall,2011.0,Casual,Crocs Beach Unisex Pink Sandal,Sandals,data/subset/Sandals/16239.jpg
40613,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple Kurta,Kurtas,data/subset/Kurtas/40613.jpg
37307,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Digital Watch W-213-1AVDF(D065),Watches,data/subset/Watches/37307.jpg
56946,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels,Heels,data/subset/Heels/56946.jpg
47347,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Teal Bag,Handbags,data/subset/Handbags/47347.jpg
56928,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats,Heels,data/subset/Heels/56928.jpg
7164,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,Shirts,data/subset/Shirts/7164.jpg
4901,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Desiree Pink Kidswear,Tops,data/subset/Tops/4901.jpg
32952,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Neo Men Court Sequence Black Shoes,Casual Shoes,data/subset/Casual Shoes/32952.jpg
33036,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Mother Earth Women Printed Floral Kurta,Kurtas,data/subset/Kurtas/33036.jpg
47399,Women,Accessories,Bags,Handbags,Green,Fall,2012.0,Casual,Baggit Women Green Bag,Handbags,data/subset/Handbags/47399.jpg
50242,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Stoln Women Orange Handbag,Handbags,data/subset/Handbags/50242.jpg
59256,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Watch,Watches,data/subset/Watches/59256.jpg
34790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Fila Men Cadillace Black Shoes,Casual Shoes,data/subset/Casual Shoes/34790.jpg
45195,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A649,Watches,data/subset/Watches/45195.jpg
6198,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,UCB Women Basic Spaghetti Black Top,Tops,data/subset/Tops/6198.jpg
22063,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Printed White and Navy Blue Kurta,Kurtas,data/subset/Kurtas/22063.jpg
22749,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,Kurtas,data/subset/Kurtas/22749.jpg
43256,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Salmon Pink Kurta,Kurtas,data/subset/Kurtas/43256.jpg
41840,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Skechers Women White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/41840.jpg
16162,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Enroute Men Leather Black Sandals,Sandals,data/subset/Sandals/16162.jpg
23842,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Resp Cushion Sports Shoes,Sports Shoes,data/subset/Sports Shoes/23842.jpg
15001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Stripes Navy Blue Polo Tshirts,Tshirts,data/subset/Tshirts/15001.jpg
4237,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Probase Men's Big Sound Red Tshirt,Tshirts,data/subset/Tshirts/4237.jpg
27736,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Handbag,Handbags,data/subset/Handbags/27736.jpg
9481,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black white small check Shirts,Shirts,data/subset/Shirts/9481.jpg
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Red Black Shirts,Shirts,data/subset/Shirts/9667.jpg
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011.0,Casual,Puma Men Eco ortholite Green Casual Shoes,Casual Shoes,data/subset/Casual Shoes/13191.jpg
6729,Men,Footwear,Sandal,Sandals,Green,Winter,2011.0,Casual,Puma Men Pumpom Olive Black Floater,Sandals,data/subset/Sandals/6729.jpg
54007,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Kiara Women Grey Handbag,Handbags,data/subset/Handbags/54007.jpg
11564,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple  Kurtas,Kurtas,data/subset/Kurtas/11564.jpg
23675,Men,Footwear,Sandal,Sandals,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Sandals,Sandals,data/subset/Sandals/23675.jpg
35984,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Cobalt Blue Top,Tops,data/subset/Tops/35984.jpg
30787,Men,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Fabindia Men Mustard Kurta,Kurtas,data/subset/Kurtas/30787.jpg
19708,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt,Shirts,data/subset/Shirts/19708.jpg
13897,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Nike Men Mikumi Black Sandals,Sandals,data/subset/Sandals/13897.jpg
28834,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Biba Women Printed Multi Coloured Kurta,Kurtas,data/subset/Kurtas/28834.jpg
43503,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,Tshirts,data/subset/Tshirts/43503.jpg
7801,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Proline Men Navy Polo T-shirt,Tshirts,data/subset/Tshirts/7801.jpg
54940,Women,Apparel,Topwear,Tshirts,Burgundy,Summer,2012.0,Casual,Do u speak green Women Burgundy T-shirt,Tshirts,data/subset/Tshirts/54940.jpg
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Rocky S Women Beige Handbag,Handbags,data/subset/Handbags/58184.jpg
45041,Men,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Maxima Men White Dial Attivo Watch,Watches,data/subset/Watches/45041.jpg
13025,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,Inc 5 Women Casual Maroon Flats,Heels,data/subset/Heels/13025.jpg
10627,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012.0,Casual,Carlton London Men Brown Slip-On Shoes,Casual Shoes,data/subset/Casual Shoes/10627.jpg
56866,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,HM Women Brown Flats,Heels,data/subset/Heels/56866.jpg
37291,Women,Accessories,Watches,Watches,Pink,Winter,2016.0,Casual,CASIO ENTICER Women Pink Dial Analogue Watch A444 ,Watches,data/subset/Watches/37291.jpg
28599,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Fila Men Calcio Red Sports Shoes,Sports Shoes,data/subset/Sports Shoes/28599.jpg
57480,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,ID Men White & Navy Blue Casual Shoes,Casual Shoes,data/subset/Casual Shoes/57480.jpg
53921,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,Handbags,data/subset/Handbags/53921.jpg
26917,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Jealous 21 Women Printed Purple Top,Tops,data/subset/Tops/26917.jpg
48510,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,French Connection Women Beige & Blue Striped Top,Tops,data/subset/Tops/48510.jpg
24589,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Brown Printed Kurta,Kurtas,data/subset/Kurtas/24589.jpg
17816,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Lee Cooper Men  Brown Sandal,Sandals,data/subset/Sandals/17816.jpg
12327,Men,Apparel,Topwear,Shirts,Pink,Winter,2011.0,Formal,Genesis Pink Striped Formal Shirt,Shirts,data/subset/Shirts/12327.jpg
44234,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Max+ 2012 Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/44234.jpg
33647,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Ridge Black Sandals,Sandals,data/subset/Sandals/33647.jpg
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,Tops,data/subset/Tops/34007.jpg
34821,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Neptune White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/34821.jpg
34088,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Numero Uno Men White Shoes,Casual Shoes,data/subset/Casual Shoes/34088.jpg
2243,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,ADIDAS Men Stripe Polo White Polo T-shirt,Tshirts,data/subset/Tshirts/2243.jpg
39638,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,Sports Shoes,data/subset/Sports Shoes/39638.jpg
39622,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Impel Leather Sports Shoes,Sports Shoes,data/subset/Sports Shoes/39622.jpg
3649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,FILA Men Elite Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/3649.jpg
15190,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Arrow Sport Men Solid Navy Blue Polo Tshirts,Tshirts,data/subset/Tshirts/15190.jpg
40609,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Span Women Floral Printed Pink Kurta,Kurtas,data/subset/Kurtas/40609.jpg
14576,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Vans Men Half Cab Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/14576.jpg
27079,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Catwalk Women Black Flats,Heels,data/subset/Heels/27079.jpg
11050,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,Shirts,data/subset/Shirts/11050.jpg
26338,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Formal,DKNY Women Silver-Toned Dial Chronograph Watch NY8062,Watches,data/subset/Watches/26338.jpg
56969,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Brown Flats,Heels,data/subset/Heels/56969.jpg
46589,Women,Footwear,Shoes,Heels,Gold,Spring,2013.0,Casual,Catwalk Women Golden Flats,Heels,data/subset/Heels/46589.jpg
13382,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes,Casual Shoes,data/subset/Casual Shoes/13382.jpg
5974,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green Black White Checked Shirt,Shirts,data/subset/Shirts/5974.jpg
9260,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,Shirts,data/subset/Shirts/9260.jpg
51654,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2810,Watches,data/subset/Watches/51654.jpg
8974,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Drift Cat III NM Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/8974.jpg
57502,Men,Footwear,Sandal,Sandals,Khaki,Summer,2012.0,Casual,Lee Cooper Men Khaki Sandals,Sandals,data/subset/Sandals/57502.jpg
7206,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Jealous 21 Women's Pink Flowers Offwhite Top,Tops,data/subset/Tops/7206.jpg
22268,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Wedges,Heels,data/subset/Heels/22268.jpg
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender Top,Tops,data/subset/Tops/26902.jpg
16130,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Tokyo Talkies Women Printed Pink Top,Tops,data/subset/Tops/16130.jpg
37190,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,Tops,data/subset/Tops/37190.jpg
58007,Women,Apparel,Topwear,Tops,Mustard,Fall,2012.0,Casual,Latin Quarters Women Chartreuse Yellow Top,Tops,data/subset/Tops/58007.jpg
45206,Women,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,CASIO ENTICER Women Blue Dial Analogue Watch A66,Watches,data/subset/Watches/45206.jpg
44528,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Coolers Men Black Sandals,Sandals,data/subset/Sandals/44528.jpg
41876,Men,Footwear,Sandal,Sandals,Black,Summer,2016.0,Casual,Estd. 1977 Men Beige & Black Sandals,Sandals,data/subset/Sandals/41876.jpg
58191,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Rocky S Women Olive Green Handbag,Handbags,data/subset/Handbags/58191.jpg
42010,Men,Footwear,Sandal,Sandals,Brown,Summer,2015.0,Casual,Estd. 1977 Men Brown Sandals,Sandals,data/subset/Sandals/42010.jpg
6897,Women,Apparel,Topwear,Tops,Cream,Summer,2011.0,Casual,Forever New Women Embellishments Cream Top,Tops,data/subset/Tops/6897.jpg
9003,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Tote Black Handbags,Handbags,data/subset/Handbags/9003.jpg
39821,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Red Tape Men Black Sandals,Sandals,data/subset/Sandals/39821.jpg
3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Freddie Blue T-shirt,Tshirts,data/subset/Tshirts/3044.jpg
32970,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Angry Birds Men Printed Black T-shirt,Tshirts,data/subset/Tshirts/32970.jpg
44684,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,Wills Lifestyle Women Multi Coloured Top,Tops,data/subset/Tops/44684.jpg
31851,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Edge Men Black Dial Watch,Watches,data/subset/Watches/31851.jpg
49596,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Heels,Heels,data/subset/Heels/49596.jpg
1598,Women,Accessories,Bags,Handbags,Blue,Summer,2011.0,Travel,Geonaute Women Blue Outdoor Bag,Handbags,data/subset/Handbags/1598.jpg
13758,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Belmonte Men Check Green Shirts,Shirts,data/subset/Shirts/13758.jpg
37243,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,United Colors of Benetton Men Brown Shoes,Casual Shoes,data/subset/Casual Shoes/37243.jpg
37079,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Lino Perros Women Purple Handbag,Handbags,data/subset/Handbags/37079.jpg
48005,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Helix Men Black Dial Watch,Watches,data/subset/Watches/48005.jpg
26876,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Jealous 21 Women White Top,Tops,data/subset/Tops/26876.jpg
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Flats,Heels,data/subset/Heels/55632.jpg
9783,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts,Tshirts,data/subset/Tshirts/9783.jpg
2101,Men,Apparel,Topwear,Shirts,Blue,Winter,2010.0,Casual,Lee Men Check Mason Blue Shirt,Shirts,data/subset/Shirts/2101.jpg
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Speed Navy Blue Tshirts,Tshirts,data/subset/Tshirts/18631.jpg
37241,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,United Colors of Benetton Men Black Shoes,Casual Shoes,data/subset/Casual Shoes/37241.jpg
38755,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Nike Women Black Handbag,Handbags,data/subset/Handbags/38755.jpg
58653,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta,Kurtas,data/subset/Kurtas/58653.jpg
9398,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Lunarfly Black Sports Shoes,Sports Shoes,data/subset/Sports Shoes/9398.jpg
45343,Women,Footwear,Shoes,Heels,Multi,Summer,2016.0,Casual,Cobblerz Women Multicoloured Sandals,Heels,data/subset/Heels/45343.jpg
56961,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,Heels,data/subset/Heels/56961.jpg
35815,Women,Footwear,Shoes,Heels,White,Summer,2012.0,Casual,Enroute Women White Heels,Heels,data/subset/Heels/35815.jpg
54988,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Femella Women Pink Top,Tops,data/subset/Tops/54988.jpg
8729,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirt,Shirts,data/subset/Shirts/8729.jpg
53839,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Kurta,Kurtas,data/subset/Kurtas/53839.jpg
7040,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2011.0,Casual,Numero Uno Men's Navy Blue Shoe,Casual Shoes,data/subset/Casual Shoes/7040.jpg
59042,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels,Heels,data/subset/Heels/59042.jpg
15868,Unisex,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Playlogs Brown Sandals,Sandals,data/subset/Sandals/15868.jpg
47338,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Baggit Women Orange Frankie Eva Handbag,Handbags,data/subset/Handbags/47338.jpg
21030,Women,Footwear,Shoes,Heels,Red,Fall,2012.0,Casual,Clarks Women Balti Zing Red Heels,Heels,data/subset/Heels/21030.jpg
25150,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,Handbags,data/subset/Handbags/25150.jpg
24482,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Black Casual Shoes,Casual Shoes,data/subset/Casual Shoes/24482.jpg
25609,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black & Grey Dial Watch N2161SL06,Watches,data/subset/Watches/25609.jpg
27191,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Pink Printed Kurta,Kurtas,data/subset/Kurtas/27191.jpg
25537,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Casual,Wrangler Men Glamorgan Brown Shirt,Shirts,data/subset/Shirts/25537.jpg
